review_id,listing_id,reviewer_id,date,comments
11312,579,87434,2023-05-15,"Lovely place, highly recommend!"
11313,580,76355,2023-12-12,Clean and comfortable.
11314,580,44887,2023-09-02,Good value for money.
11315,580,22232,2023-05-13,Would definitely book again.
11316,580,37769,2023-07-01,Small but functional.
11317,580,83248,2023-08-13,Clean and comfortable.
11318,580,27502,2023-06-17,Stunning property.
11319,580,30986,2022-11-08,"Lovely place, highly recommend!"
11320,580,41944,2023-06-30,Stunning property.
11321,580,36704,2022-08-23,Great host and location.
11322,580,62628,2022-09-14,Noisy neighbourhood at night.
11323,580,36700,2022-10-11,Great host and location.
11324,580,56159,2023-11-01,"Average stay, nothing special."
11325,580,78941,2023-08-04,"Not as described, disappointed."
11326,580,41978,2023-11-01,Would definitely book again.
11327,580,89408,2022-09-29,Perfect for a family stay.
11328,580,38630,2022-12-01,Good value for money.
11329,580,80147,2023-09-23,Host was very responsive.
11330,580,9500,2022-11-27,Small but functional.
11331,580,49680,2023-03-14,Good value for money.
11332,580,14628,2022-02-17,"Average stay, nothing special."
11333,581,16273,2022-04-27,Would definitely book again.
11334,581,14657,2023-04-19,Good value for money.
11335,581,67703,2022-03-02,Stunning property.
11336,581,30147,2023-09-04,"Not as described, disappointed."
11337,581,79138,2022-02-19,"Average stay, nothing special."
11338,581,75089,2022-06-08,Host was very responsive.
11339,581,80209,2023-05-11,"Average stay, nothing special."
11340,581,9719,2023-04-01,Clean and comfortable.
11341,581,66488,2022-09-12,Perfect for a family stay.
11342,581,69687,2022-08-18,Great host and location.
11343,581,87785,2022-02-10,Noisy neighbourhood at night.
11344,581,86546,2022-02-20,"Average stay, nothing special."
11345,581,9900,2022-07-06,"Average stay, nothing special."
11346,581,80990,2023-08-29,Small but functional.
11347,581,21619,2023-01-15,"Lovely place, highly recommend!"
11348,581,97574,2022-10-14,Clean and comfortable.
11349,581,65698,2023-04-15,"Amazing views, will return!"
11350,581,34760,2024-01-15,Stunning property.
11351,581,45178,2023-04-05,Small but functional.
11352,581,83547,2022-04-04,"Central location, easy access."
11353,582,58195,2023-10-13,"Average stay, nothing special."
11354,582,42205,2023-03-30,Small but functional.
11355,582,99090,2022-10-27,"Amazing views, will return!"
11356,582,50788,2024-03-03,Would definitely book again.
11357,582,84304,2023-09-05,"Lovely place, highly recommend!"
11358,582,50919,2022-02-14,"Not as described, disappointed."
11359,582,46989,2023-03-31,Stunning property.
11360,582,20650,2023-11-07,Noisy neighbourhood at night.
11361,582,17879,2022-04-02,Would definitely book again.
11362,582,43214,2023-10-10,"Average stay, nothing special."
11363,582,98239,2022-09-20,Noisy neighbourhood at night.
11364,582,47858,2022-12-25,"Average stay, nothing special."
11365,582,54739,2023-04-02,"Average stay, nothing special."
11366,582,82123,2022-07-27,"Amazing views, will return!"
11367,582,8053,2023-09-01,"Not as described, disappointed."
11368,582,19094,2022-08-13,Noisy neighbourhood at night.
11369,582,63048,2023-12-19,"Not as described, disappointed."
11370,582,41612,2023-11-21,"Lovely place, highly recommend!"
11371,582,21343,2022-07-14,Perfect for a family stay.
11372,582,37685,2023-09-14,"Not as described, disappointed."
11373,583,87385,2022-02-26,Would definitely book again.
11374,583,65952,2022-10-29,"Not as described, disappointed."
11375,583,79318,2023-04-03,Host was very responsive.
11376,583,43026,2022-04-20,Would definitely book again.
11377,583,5740,2022-12-05,Small but functional.
11378,583,43904,2022-10-17,"Central location, easy access."
11379,583,40115,2023-05-07,Noisy neighbourhood at night.
11380,583,59231,2022-08-13,Would definitely book again.
11381,583,57402,2023-12-16,Perfect for a family stay.
11382,583,8716,2023-08-25,Good value for money.
11383,583,91102,2022-02-01,Small but functional.
11384,583,49430,2023-11-08,Small but functional.
11385,583,23466,2022-05-21,Would definitely book again.
11386,583,83483,2022-06-14,"Not as described, disappointed."
11387,583,96607,2024-01-27,Would definitely book again.
11388,583,74631,2023-03-30,Noisy neighbourhood at night.
11389,583,72938,2023-02-03,Clean and comfortable.
11390,583,70262,2022-10-08,Would definitely book again.
11391,583,73909,2022-12-17,Host was very responsive.
11392,583,53022,2023-05-10,"Amazing views, will return!"
11393,584,19664,2023-06-18,Host was very responsive.
11394,584,98161,2022-03-12,Perfect for a family stay.
11395,584,20341,2023-02-11,"Not as described, disappointed."
11396,584,54467,2022-02-13,"Not as described, disappointed."
11397,584,8836,2023-06-10,Clean and comfortable.
11398,584,38602,2023-08-08,Stunning property.
11399,584,94656,2022-11-20,Clean and comfortable.
11400,584,43253,2022-02-23,"Central location, easy access."
11401,584,25808,2022-09-13,"Average stay, nothing special."
11402,584,33143,2023-02-18,Stunning property.
11403,584,96389,2023-10-26,Would definitely book again.
11404,584,67344,2023-06-27,Clean and comfortable.
11405,584,88655,2023-01-16,Noisy neighbourhood at night.
11406,584,54790,2022-12-11,Good value for money.
11407,584,19263,2023-04-12,Noisy neighbourhood at night.
11408,584,50317,2023-11-07,Great host and location.
11409,584,25639,2023-08-11,Perfect for a family stay.
11410,584,81136,2023-04-04,"Not as described, disappointed."
11411,584,58682,2022-05-13,Noisy neighbourhood at night.
11412,584,29285,2023-11-03,Great host and location.
11413,585,62011,2023-02-08,"Not as described, disappointed."
11414,585,67176,2023-08-09,"Lovely place, highly recommend!"
11415,585,6495,2024-03-07,"Central location, easy access."
11416,585,41759,2023-06-07,"Average stay, nothing special."
11417,585,96983,2022-09-03,"Central location, easy access."
11418,585,93088,2023-06-27,"Average stay, nothing special."
11419,585,10765,2022-01-15,Stunning property.
11420,585,94736,2022-03-01,Good value for money.
11421,586,41260,2023-05-27,Noisy neighbourhood at night.
11422,586,90112,2022-03-30,"Average stay, nothing special."
11423,586,76374,2023-05-31,Would definitely book again.
11424,586,91612,2023-05-09,Stunning property.
11425,586,41752,2023-07-03,"Not as described, disappointed."
11426,586,66680,2023-07-17,Small but functional.
11427,586,91502,2023-12-22,"Average stay, nothing special."
11428,586,36545,2023-10-13,"Average stay, nothing special."
11429,586,59565,2023-04-03,Small but functional.
11430,586,10229,2024-02-06,Would definitely book again.
11431,586,49378,2022-05-20,Stunning property.
11432,586,26732,2022-08-23,Stunning property.
11433,586,72899,2023-01-06,Small but functional.
11434,586,16042,2023-02-12,Perfect for a family stay.
11435,586,54435,2022-12-28,"Central location, easy access."
11436,586,15142,2022-10-30,Stunning property.
11437,586,55363,2022-10-19,"Central location, easy access."
11438,586,22530,2022-10-12,"Central location, easy access."
11439,586,13758,2023-11-13,Clean and comfortable.
11440,586,16337,2023-06-24,Small but functional.
11441,587,17368,2022-12-16,Good value for money.
11442,587,46352,2022-04-14,Great host and location.
11443,587,75241,2023-02-15,Noisy neighbourhood at night.
11444,587,71689,2022-10-28,Stunning property.
11445,587,20385,2023-07-27,Clean and comfortable.
11446,587,74095,2022-12-21,Good value for money.
11447,587,18943,2023-10-24,Host was very responsive.
11448,587,97203,2023-09-22,"Amazing views, will return!"
11449,587,71780,2022-03-16,Small but functional.
11450,587,19857,2024-02-01,"Average stay, nothing special."
11451,587,95253,2022-02-24,Good value for money.
11452,587,38066,2023-05-20,Stunning property.
11453,587,84006,2022-04-15,Good value for money.
11454,587,8742,2023-07-26,Good value for money.
11455,587,85708,2022-11-05,Perfect for a family stay.
11456,587,31479,2022-02-04,"Lovely place, highly recommend!"
11457,587,61705,2023-08-03,"Amazing views, will return!"
11458,587,28894,2022-04-30,Stunning property.
11459,587,21629,2023-10-31,Good value for money.
11460,587,31058,2023-06-20,Small but functional.
11461,588,23622,2023-01-14,Stunning property.
11462,588,14377,2022-12-22,"Average stay, nothing special."
11463,588,87606,2023-12-02,Host was very responsive.
11464,588,24586,2022-06-26,Noisy neighbourhood at night.
11465,588,37759,2022-09-14,Noisy neighbourhood at night.
11466,588,38843,2023-07-25,Clean and comfortable.
11467,588,13119,2022-01-18,"Central location, easy access."
11468,588,98121,2023-03-25,Stunning property.
11469,588,59343,2023-06-16,"Average stay, nothing special."
11470,588,40086,2023-05-24,"Central location, easy access."
11471,588,63653,2022-11-14,Host was very responsive.
11472,588,61082,2024-02-14,"Not as described, disappointed."
11473,588,69021,2022-06-20,"Average stay, nothing special."
11474,588,37177,2022-05-20,Great host and location.
11475,588,52539,2023-11-12,Great host and location.
11476,588,27936,2024-02-10,"Central location, easy access."
11477,588,94404,2024-01-22,Clean and comfortable.
11478,588,39010,2023-12-18,"Lovely place, highly recommend!"
11479,588,80844,2023-02-20,Great host and location.
11480,588,73561,2022-05-07,"Amazing views, will return!"
11481,589,13764,2022-07-16,Perfect for a family stay.
11482,589,93025,2023-03-02,"Not as described, disappointed."
11483,589,47268,2022-06-12,Would definitely book again.
11484,589,77413,2024-02-07,"Central location, easy access."
11485,589,83739,2022-04-14,"Amazing views, will return!"
11486,589,6091,2023-05-28,Noisy neighbourhood at night.
11487,589,31938,2023-09-24,"Not as described, disappointed."
11488,589,21302,2022-01-09,Good value for money.
11489,589,57088,2022-02-05,Host was very responsive.
11490,589,67376,2024-03-02,"Lovely place, highly recommend!"
11491,589,52067,2023-10-25,Noisy neighbourhood at night.
11492,589,17581,2022-01-09,"Amazing views, will return!"
11493,589,71407,2023-04-05,Small but functional.
11494,589,78318,2022-02-20,"Average stay, nothing special."
11495,589,35318,2022-10-06,"Average stay, nothing special."
11496,589,18058,2022-11-02,"Lovely place, highly recommend!"
11497,589,41467,2023-04-10,"Lovely place, highly recommend!"
11498,589,89092,2023-11-14,Small but functional.
11499,589,90758,2022-12-09,"Amazing views, will return!"
11500,589,95746,2022-05-12,"Not as described, disappointed."
11501,590,78405,2022-03-26,"Not as described, disappointed."
11502,590,32467,2023-02-16,Great host and location.
11503,590,61178,2023-09-05,Host was very responsive.
11504,590,42934,2022-03-05,Good value for money.
11505,590,36777,2023-03-01,Perfect for a family stay.
11506,590,92252,2023-10-19,Great host and location.
11507,590,81293,2022-04-10,Stunning property.
11508,590,5923,2022-09-11,Clean and comfortable.
11509,590,74658,2023-11-14,Would definitely book again.
11510,590,97923,2023-02-21,"Central location, easy access."
11511,590,19623,2023-07-01,Noisy neighbourhood at night.
11512,590,99465,2022-02-22,"Central location, easy access."
11513,590,15528,2024-01-17,Great host and location.
11514,590,70278,2023-02-18,Great host and location.
11515,590,89073,2023-08-27,"Amazing views, will return!"
11516,590,21472,2022-09-01,Good value for money.
11517,590,85125,2023-06-06,Stunning property.
11518,590,94794,2023-03-12,Good value for money.
11519,590,83201,2022-11-13,Stunning property.
11520,590,34474,2022-08-31,Perfect for a family stay.
11521,591,74301,2023-07-24,"Lovely place, highly recommend!"
11522,591,52879,2022-10-04,Host was very responsive.
11523,591,10300,2023-05-05,Clean and comfortable.
11524,591,92715,2022-12-30,Great host and location.
11525,591,72245,2022-09-22,"Average stay, nothing special."
11526,591,27262,2022-02-14,Noisy neighbourhood at night.
11527,591,52377,2022-02-23,"Not as described, disappointed."
11528,591,38354,2022-07-06,Clean and comfortable.
11529,591,29495,2023-12-18,"Lovely place, highly recommend!"
11530,591,30834,2022-03-29,Would definitely book again.
11531,591,33609,2023-10-22,"Not as described, disappointed."
11532,591,34970,2023-10-07,"Average stay, nothing special."
11533,591,15605,2022-10-07,Small but functional.
11534,591,81843,2022-05-20,Small but functional.
11535,591,34028,2022-03-09,Great host and location.
11536,591,78682,2023-11-04,Noisy neighbourhood at night.
11537,591,94468,2023-07-28,"Not as described, disappointed."
11538,591,46649,2023-05-18,Stunning property.
11539,591,51282,2023-02-02,"Not as described, disappointed."
11540,591,55011,2022-01-24,"Amazing views, will return!"
11541,592,71596,2023-01-08,Would definitely book again.
11542,592,11819,2022-04-21,Good value for money.
11543,592,79642,2022-07-01,"Not as described, disappointed."
11544,592,70804,2023-10-30,"Amazing views, will return!"
11545,592,11612,2023-06-27,Good value for money.
11546,592,99281,2022-02-10,Clean and comfortable.
11547,592,44701,2023-10-29,"Average stay, nothing special."
11548,592,74513,2024-01-04,Noisy neighbourhood at night.
11549,592,12700,2024-01-24,Noisy neighbourhood at night.
11550,592,89961,2023-05-17,Noisy neighbourhood at night.
11551,592,90713,2024-02-20,Small but functional.
11552,592,90457,2022-11-15,"Amazing views, will return!"
11553,592,67544,2023-04-21,Clean and comfortable.
11554,592,82248,2023-08-19,"Not as described, disappointed."
11555,592,88620,2022-10-26,"Not as described, disappointed."
11556,592,99057,2023-02-22,Host was very responsive.
11557,592,63921,2023-07-20,Great host and location.
11558,592,76943,2022-01-23,Would definitely book again.
11559,592,38021,2023-04-22,Perfect for a family stay.
11560,592,27092,2022-01-04,Small but functional.
11561,593,57364,2022-03-08,Good value for money.
11562,593,93087,2022-03-29,"Not as described, disappointed."
11563,593,29449,2022-12-31,Small but functional.
11564,593,32425,2022-05-07,Perfect for a family stay.
11565,593,66937,2023-11-05,Great host and location.
11566,593,42677,2023-04-03,Great host and location.
11567,593,89752,2023-07-04,Noisy neighbourhood at night.
11568,593,47818,2023-08-20,Good value for money.
11569,593,74666,2023-12-22,Stunning property.
11570,593,7598,2022-10-10,"Lovely place, highly recommend!"
11571,593,49320,2022-07-25,"Lovely place, highly recommend!"
11572,593,93051,2022-06-04,Noisy neighbourhood at night.
11573,593,93849,2022-01-10,Host was very responsive.
11574,593,11232,2023-11-21,"Amazing views, will return!"
11575,593,71497,2023-11-25,Perfect for a family stay.
11576,593,52985,2023-02-19,"Lovely place, highly recommend!"
11577,593,9871,2023-12-29,"Central location, easy access."
11578,593,88085,2023-04-29,Clean and comfortable.
11579,593,29660,2023-07-08,Noisy neighbourhood at night.
11580,593,88534,2023-02-04,Perfect for a family stay.
11581,594,67749,2023-04-16,Perfect for a family stay.
