listing_id,host_id,neighbourhood,room_type,property_type,bedrooms,bathrooms,accommodates,price_zar,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_score_rating,reviews_per_month,instant_bookable,last_review
835,1416,Camps Bay,Entire home/apt,Cottage,2,2,4,2956,30,1125,134,295,4.32,32.78,f,2024-12-01
836,1262,Camps Bay,Private room,Studio,3,2,6,731,30,30,342,95,4.96,3.17,f,2024-02-02
837,1130,Camps Bay,Entire home/apt,Apartment,4,4,8,4872,30,30,61,278,4.33,18.53,t,2024-06-26
838,1517,Camps Bay,Entire home/apt,House,5,4,10,2866,2,60,348,42,3.83,7.0,t,2024-06-30
839,1538,Camps Bay,Private room,Apartment,2,1,4,1499,2,1125,85,271,4.06,30.11,t,2024-11-21
840,1554,Camps Bay,Shared room,Townhouse,2,1,4,1935,2,90,25,77,4.94,2.14,f,2024-05-31
841,1330,Clifton,Private room,House,4,3,8,3485,1,30,128,239,4.56,8.85,f,2024-04-16
842,1144,Clifton,Shared room,House,1,1,2,417,2,60,200,210,4.94,8.08,f,2024-07-19
843,1073,Clifton,Private room,House,2,1,4,5409,2,365,63,179,4.92,7.46,t,2024-04-15
844,1012,Clifton,Private room,Apartment,2,1,4,5724,1,1125,241,167,3.85,8.35,f,2024-03-04
845,1279,Clifton,Private room,Apartment,5,4,10,2830,3,30,320,174,4.84,7.25,t,2024-12-29
846,1536,Clifton,Shared room,Apartment,5,5,10,300,5,60,340,115,4.24,4.11,f,2024-08-03
847,1742,Clifton,Entire home/apt,Villa,1,1,2,7573,5,365,341,143,4.75,8.41,t,2024-01-07
848,1227,Clifton,Entire home/apt,Townhouse,5,4,10,2644,3,30,362,253,4.85,10.12,f,2024-11-06
849,1605,Clifton,Private room,Apartment,4,4,8,5078,1,60,184,55,4.87,1.96,f,2024-07-20
850,1472,Clifton,Shared room,Townhouse,1,1,2,2919,7,365,342,225,4.97,18.75,t,2024-01-13
851,1030,Clifton,Shared room,Cottage,3,2,6,3990,5,90,180,211,4.99,16.23,f,2024-08-16
852,1270,Clifton,Entire home/apt,House,3,3,6,6603,5,365,178,325,4.67,29.55,f,2024-02-15
853,1325,Clifton,Entire home/apt,Villa,3,3,6,5639,1,365,160,116,4.43,4.46,t,2024-07-14
854,1360,Clifton,Entire home/apt,Studio,3,2,6,5502,5,60,86,248,3.98,27.56,t,2024-10-24
855,1183,Clifton,Entire home/apt,Guesthouse,3,3,6,5353,2,30,46,275,4.57,7.86,f,2024-05-14
856,1137,Clifton,Entire home/apt,Guesthouse,3,3,6,7720,3,1125,291,203,4.96,12.69,t,2024-08-14
857,1281,Clifton,Entire home/apt,Apartment,2,1,4,7304,2,60,125,341,4.81,17.05,t,2024-03-15
858,1627,Clifton,Entire home/apt,Cottage,3,2,6,6386,7,1125,282,10,5.0,0.83,f,2024-04-05
859,1765,Clifton,Private room,Villa,4,3,8,1670,3,365,189,198,4.05,5.66,t,2024-06-12
860,1330,Clifton,Private room,House,3,3,6,6865,1,1125,362,68,4.84,4.25,t,2024-11-05
861,1568,Clifton,Entire home/apt,House,3,2,6,7614,3,1125,27,330,4.19,16.5,f,2024-10-29
862,1023,Clifton,Private room,Loft,1,1,2,313,1,90,244,87,4.8,8.7,t,2024-12-15
863,1584,Clifton,Entire home/apt,Villa,1,1,2,5399,30,365,360,141,4.65,14.1,f,2024-04-20
864,1312,Clifton,Shared room,Studio,5,5,10,2684,7,60,276,345,4.99,14.38,f,2024-01-04
865,1602,Clifton,Private room,Apartment,1,1,2,1550,1,1125,211,183,4.6,6.31,t,2024-05-07
866,1665,Clifton,Private room,Cottage,2,2,4,3334,5,30,48,15,4.92,0.62,f,2024-07-27
867,1188,Clifton,Private room,Apartment,5,4,10,4263,5,60,362,175,4.83,12.5,f,2024-02-16
868,1360,Clifton,Entire home/apt,Apartment,3,2,6,947,30,30,268,116,3.89,3.41,t,2024-10-12
869,1542,Clifton,Entire home/apt,Apartment,3,3,6,6032,5,365,156,0,4.71,0.0,f,
870,1511,Clifton,Entire home/apt,House,2,2,4,6093,5,30,349,317,4.97,12.68,f,2024-10-20
871,1520,Clifton,Entire home/apt,House,5,4,10,5561,1,1125,19,90,4.9,2.65,t,2024-06-08
872,1605,Clifton,Entire home/apt,Loft,1,1,2,6667,1,365,98,92,4.88,3.68,f,2024-08-20
873,1685,Clifton,Shared room,Loft,4,4,8,2259,5,60,187,59,3.71,1.64,f,2024-04-06
874,1676,Clifton,Private room,Townhouse,1,1,2,3010,1,90,269,245,4.87,8.75,f,2024-10-06
875,1459,Clifton,Shared room,House,2,1,4,660,7,365,222,69,4.81,3.29,t,2024-09-08
876,1399,Clifton,Entire home/apt,Villa,3,2,6,7180,3,30,270,312,4.75,26.0,t,2024-06-06
877,1548,Clifton,Private room,Apartment,2,2,4,2866,3,365,96,24,4.03,1.04,t,2024-12-16
878,1716,Clifton,Private room,Apartment,2,2,4,2432,1,365,95,348,4.84,12.43,f,2024-02-07
879,1656,Clifton,Shared room,Townhouse,2,2,4,300,1,365,105,292,4.85,32.44,f,2024-01-03
880,1234,Clifton,Entire home/apt,Studio,3,2,6,3777,1,60,72,199,4.4,7.96,f,2024-08-04
881,1755,Clifton,Shared room,Villa,3,2,6,300,1,365,211,334,4.81,10.44,t,2024-09-06
882,1043,Clifton,Entire home/apt,Cottage,1,1,2,6631,2,30,326,202,3.67,18.36,f,2024-02-04
883,1698,Clifton,Entire home/apt,Guesthouse,3,2,6,6077,3,90,291,131,4.78,4.37,t,2024-07-21
884,1206,Clifton,Entire home/apt,House,1,1,2,3905,30,365,55,254,3.67,36.29,f,2024-04-04
885,1380,Clifton,Entire home/apt,Cottage,1,1,2,7201,30,1125,21,315,4.9,14.32,t,2024-04-17
886,1157,Clifton,Shared room,Studio,3,2,6,3370,2,90,236,7,4.76,0.27,t,2024-07-19
887,1066,Clifton,Private room,House,2,2,4,1862,2,90,336,258,4.58,43.0,f,2024-02-05
888,1561,Clifton,Entire home/apt,Studio,3,3,6,3501,1,30,209,73,4.28,12.17,t,2024-06-13
889,1701,Clifton,Entire home/apt,House,1,1,2,5100,7,30,288,53,4.72,2.94,t,2024-04-24
890,1021,Clifton,Shared room,Cottage,1,1,2,2564,3,1125,198,37,4.17,1.28,t,2024-12-15
891,1466,Clifton,Private room,Cottage,3,3,6,3640,30,1125,184,325,4.77,21.67,t,2024-07-17
892,1443,Clifton,Entire home/apt,Villa,2,2,4,4770,1,365,210,10,4.57,0.43,t,2024-07-24
893,1432,Clifton,Entire home/apt,Guesthouse,3,2,6,8557,30,365,198,207,4.84,12.94,f,2024-12-06
894,1252,Clifton,Private room,House,2,2,4,4879,2,1125,186,105,4.85,4.57,f,2024-07-10
895,1482,Clifton,Shared room,Apartment,3,2,6,300,3,1125,211,72,4.72,6.0,f,2024-10-09
896,1185,Clifton,Entire home/apt,Cottage,4,4,8,5047,2,365,290,221,4.5,15.79,t,2024-11-24
897,1480,Clifton,Private room,House,2,2,4,1871,30,90,312,162,4.98,6.48,t,2024-12-12
898,1055,Clifton,Entire home/apt,Studio,1,1,2,5413,5,90,103,4,4.92,0.11,t,2024-06-06
899,1598,Clifton,Entire home/apt,Cottage,3,2,6,7673,5,60,148,161,3.95,5.19,t,2024-03-18
900,1420,Clifton,Entire home/apt,House,4,3,8,6859,3,60,58,316,4.9,31.6,f,2024-02-19
901,1389,Clifton,Entire home/apt,Cottage,2,2,4,7559,1,1125,352,242,4.98,14.24,f,2024-10-26
902,1504,Clifton,Private room,Townhouse,2,1,4,3834,5,30,189,10,3.6,1.0,f,2024-12-12
903,1202,Clifton,Private room,Studio,2,1,4,5447,1,90,308,342,5.0,16.29,t,2024-11-14
904,1259,Clifton,Private room,House,4,3,8,1147,1,365,163,186,4.86,26.57,t,2024-12-24
905,1346,Clifton,Entire home/apt,Apartment,3,2,6,6789,30,30,170,221,4.33,22.1,t,2024-10-20
906,1390,Clifton,Entire home/apt,Guesthouse,3,3,6,2830,3,365,171,240,4.05,10.91,f,2024-07-27
907,1737,Clifton,Shared room,Villa,3,3,6,300,30,90,136,177,4.72,8.85,t,2024-12-07
908,1781,Clifton,Entire home/apt,Apartment,1,1,2,6083,1,60,191,65,4.72,2.71,t,2024-02-14
909,1633,Clifton,Entire home/apt,Apartment,1,1,2,6848,30,90,340,174,3.66,19.33,t,2024-12-26
910,1191,Clifton,Entire home/apt,Apartment,2,2,4,6042,1,365,351,41,3.85,5.86,t,2024-07-17
911,1726,Clifton,Entire home/apt,Cottage,2,2,4,5320,30,90,346,101,4.39,3.06,t,2024-08-14
912,1270,Clifton,Entire home/apt,House,1,1,2,5596,1,30,96,101,4.76,6.31,t,2024-03-24
913,1656,Clifton,Private room,Villa,3,3,6,4912,7,90,176,259,4.6,11.77,t,2024-12-01
914,1067,Clifton,Shared room,Apartment,3,3,6,644,30,90,30,82,4.89,2.56,f,2024-02-10
915,1091,Clifton,Shared room,Studio,5,4,10,3951,1,1125,134,345,4.92,21.56,f,2024-07-02
916,1782,Clifton,Shared room,Cottage,5,4,10,2470,2,60,300,153,3.76,5.46,f,2024-07-28
917,1475,Clifton,Private room,Cottage,5,4,10,3499,2,60,197,206,4.83,34.33,t,2024-06-11
918,1445,Clifton,Private room,House,2,2,4,939,2,60,48,7,3.52,0.33,t,2024-05-18
919,1163,Clifton,Entire home/apt,Villa,2,1,4,7649,2,60,249,200,4.88,9.52,f,2024-08-10
920,1362,Clifton,Entire home/apt,Apartment,5,5,10,5434,5,365,311,30,3.93,2.31,f,2024-04-20
921,1647,Waterfront,Private room,House,5,4,10,575,3,1125,219,157,4.88,6.28,t,2024-09-28
922,1379,Waterfront,Entire home/apt,Townhouse,3,2,6,4287,1,30,228,65,4.06,5.0,t,2024-06-16
923,1650,Waterfront,Shared room,Cottage,2,1,4,300,5,1125,169,160,4.55,4.71,t,2024-06-13
924,1243,Waterfront,Shared room,House,2,1,4,300,30,30,160,312,4.27,34.67,f,2024-03-16
925,1474,Waterfront,Private room,Townhouse,3,2,6,1700,1,365,199,251,4.93,8.1,f,2024-12-30
926,1486,Waterfront,Entire home/apt,House,3,3,6,5907,1,90,182,30,4.74,1.43,t,2024-05-19
927,1550,Waterfront,Entire home/apt,House,5,5,10,3147,1,90,31,309,4.6,25.75,f,2024-05-07
928,1306,Waterfront,Private room,Villa,4,4,8,1274,2,90,12,5,3.54,0.19,f,2024-02-10
929,1458,Waterfront,Entire home/apt,Guesthouse,5,5,10,4495,30,90,55,75,4.91,3.75,f,2024-04-11
930,1132,Waterfront,Shared room,Studio,5,5,10,300,1,30,167,300,4.87,17.65,t,2024-06-10
931,1445,Waterfront,Shared room,Studio,4,3,8,1180,2,90,313,321,4.75,45.86,f,2024-06-14
932,1741,Waterfront,Private room,House,1,1,2,2855,1,30,71,28,3.73,1.27,t,2024-12-31
933,1347,Waterfront,Entire home/apt,Apartment,1,1,2,3508,5,30,252,182,4.1,26.0,f,2024-11-24
934,1213,Waterfront,Private room,Cottage,2,2,4,2684,1,90,116,45,3.86,1.73,t,2024-01-27
935,1225,Waterfront,Shared room,House,2,2,4,1036,2,1125,163,21,3.98,0.7,f,2024-01-10
936,1732,Waterfront,Private room,Guesthouse,3,3,6,1015,1,60,301,342,3.55,26.31,f,2024-01-04
937,1522,Waterfront,Entire home/apt,House,1,1,2,3612,2,60,274,188,3.51,7.23,f,2024-05-16
938,1207,Waterfront,Private room,Townhouse,3,2,6,1349,5,60,167,81,4.85,4.5,t,2024-11-29
939,1668,Waterfront,Entire home/apt,Loft,5,4,10,3716,2,60,57,308,4.71,9.94,t,2024-04-15
940,1220,Waterfront,Entire home/apt,Townhouse,3,2,6,3945,5,365,27,345,4.47,26.54,f,2024-04-21
941,1186,Waterfront,Private room,Studio,1,1,2,2268,30,365,167,110,4.84,6.11,t,2024-09-08
942,1255,Waterfront,Private room,Apartment,3,3,6,2193,1,30,317,341,3.58,56.83,f,2024-01-01
943,1164,Waterfront,Entire home/apt,Apartment,5,5,10,1489,5,60,330,290,3.79,15.26,f,2024-02-08
944,1789,Waterfront,Entire home/apt,Apartment,4,4,8,3707,3,60,134,152,4.19,4.34,t,2024-03-02
945,1179,Waterfront,Shared room,Apartment,1,1,2,300,1,60,233,243,4.8,10.12,f,2024-05-18
946,1221,Waterfront,Entire home/apt,Apartment,5,4,10,3538,7,30,19,78,4.85,2.44,f,2024-07-30
947,1673,Waterfront,Entire home/apt,Apartment,1,1,2,3682,3,365,103,22,4.7,3.67,f,2024-04-06
948,1046,Waterfront,Entire home/apt,Townhouse,5,4,10,4727,30,60,24,332,3.93,41.5,f,2024-08-21
949,1744,Waterfront,Private room,Loft,2,2,4,1681,5,90,208,190,3.76,10.56,f,2024-08-27
950,1770,Waterfront,Entire home/apt,Cottage,3,2,6,4046,5,365,44,344,4.88,10.12,t,2024-06-19
951,1697,Waterfront,Entire home/apt,House,5,5,10,4553,5,1125,320,276,3.72,17.25,t,2024-10-20
952,1084,Waterfront,Entire home/apt,Guesthouse,2,2,4,4966,1,1125,53,202,4.36,14.43,t,2024-04-26
953,1750,Waterfront,Shared room,Studio,3,2,6,643,7,60,295,166,4.03,8.74,t,2024-04-25
954,1734,Waterfront,Shared room,Apartment,5,5,10,849,30,60,36,96,4.91,6.4,t,2024-07-26
955,1196,Waterfront,Entire home/apt,Apartment,2,2,4,3809,1,90,61,49,3.81,1.53,t,2024-02-04
956,1367,Waterfront,Entire home/apt,Guesthouse,5,5,10,3284,3,90,198,216,4.06,14.4,f,2024-11-13
957,1043,Waterfront,Private room,Cottage,5,5,10,979,30,90,179,303,3.55,10.82,f,2024-07-15
958,1636,Waterfront,Private room,Studio,1,1,2,300,1,365,19,300,4.94,10.0,t,2024-08-31
959,1097,Waterfront,Entire home/apt,Cottage,1,1,2,2777,5,60,309,323,5.0,46.14,f,2024-06-07
960,1098,Waterfront,Private room,Apartment,5,5,10,300,1,1125,227,210,4.72,19.09,f,2024-05-20
961,1670,Waterfront,Shared room,Apartment,4,3,8,1952,1,1125,251,274,3.76,13.7,f,2024-03-24
962,1113,Waterfront,Entire home/apt,House,3,3,6,3978,2,365,248,218,3.87,12.11,t,2024-07-11
963,1700,Waterfront,Entire home/apt,Townhouse,3,2,6,3680,2,365,358,174,4.98,19.33,t,2024-03-25
964,1577,Waterfront,Entire home/apt,Apartment,2,1,4,3118,30,90,357,309,4.14,11.04,f,2024-11-21
965,1286,Waterfront,Private room,Guesthouse,1,1,2,1738,1,30,44,17,3.89,0.47,f,2024-08-31
966,1124,Waterfront,Private room,Apartment,2,2,4,904,1,1125,95,70,4.5,3.5,f,2024-10-12
967,1190,Waterfront,Entire home/apt,Townhouse,5,4,10,3965,1,1125,20,336,4.77,33.6,f,2024-03-09
968,1523,Waterfront,Shared room,Apartment,4,4,8,993,3,1125,271,30,4.7,0.88,t,2024-06-12
969,1680,Waterfront,Entire home/apt,Cottage,5,4,10,2981,30,60,50,96,3.76,4.17,t,2024-03-15
970,1779,Waterfront,Shared room,Apartment,2,1,4,300,1,1125,84,74,3.87,2.47,f,2024-11-16
971,1062,Waterfront,Entire home/apt,Guesthouse,2,2,4,4714,5,365,14,208,3.79,7.17,f,2024-07-19
972,1491,Waterfront,Private room,Townhouse,2,1,4,1659,2,60,306,65,4.28,3.1,t,2024-08-09
973,1087,Waterfront,Private room,House,1,1,2,968,5,90,201,287,3.92,11.04,f,2024-06-04
974,1524,Waterfront,Private room,Cottage,3,2,6,1358,2,365,172,240,3.64,11.43,f,2024-09-29
975,1278,Waterfront,Private room,Villa,1,1,2,749,5,90,122,137,4.87,8.06,f,2024-04-08
976,1435,Waterfront,Entire home/apt,House,4,4,8,3736,3,60,351,306,4.91,10.93,f,2024-04-14
977,1654,Waterfront,Private room,House,2,2,4,2500,5,60,331,149,4.94,8.76,t,2024-07-19
978,1551,Waterfront,Private room,Studio,3,3,6,1683,3,1125,36,235,3.88,6.53,f,2024-10-08
979,1507,Waterfront,Private room,Cottage,1,1,2,3955,7,60,136,130,4.72,6.84,f,2024-10-31
980,1123,Waterfront,Entire home/apt,House,5,5,10,4200,1,90,27,160,3.56,20.0,f,2024-02-25
981,1761,Waterfront,Private room,Guesthouse,3,3,6,1928,1,1125,30,49,4.7,3.06,f,2024-05-25
982,1619,Waterfront,Private room,Townhouse,2,1,4,847,5,60,77,316,4.71,13.17,f,2024-04-22
983,1018,Waterfront,Entire home/apt,House,4,4,8,3573,3,365,63,315,4.73,9.55,f,2024-04-23
984,1226,Waterfront,Entire home/apt,Villa,5,5,10,3059,1,60,343,88,3.96,3.67,f,2024-08-16
985,1419,Waterfront,Entire home/apt,Cottage,2,1,4,1742,2,365,314,41,4.93,6.83,f,2024-04-15
986,1351,Waterfront,Shared room,Studio,5,5,10,1685,30,1125,315,268,4.08,13.4,t,2024-07-09
987,1387,Waterfront,Entire home/apt,House,1,1,2,3314,2,60,160,349,4.03,24.93,t,2024-05-28
988,1025,Waterfront,Entire home/apt,Townhouse,4,4,8,3077,1,365,365,240,4.7,13.33,f,2024-07-03
989,1435,Waterfront,Private room,Apartment,1,1,2,1910,3,90,117,228,3.9,6.51,f,2024-09-02
990,1661,Waterfront,Entire home/apt,Loft,2,2,4,4286,1,365,186,299,4.71,23.0,t,2024-12-28
991,1052,Waterfront,Entire home/apt,Villa,1,1,2,3495,3,365,76,283,3.94,8.58,f,2024-05-22
992,1534,Waterfront,Entire home/apt,Apartment,2,2,4,3797,1,1125,26,85,4.36,2.74,t,2024-05-27
993,1242,Waterfront,Private room,Apartment,5,5,10,2418,1,30,51,85,3.9,2.74,t,2024-09-30
994,1741,Waterfront,Entire home/apt,House,5,5,10,3457,2,60,4,188,3.99,17.09,f,2024-09-19
995,1050,Waterfront,Entire home/apt,Cottage,1,1,2,4087,2,60,311,85,4.75,3.54,f,2024-08-24
996,1731,Waterfront,Entire home/apt,House,5,5,10,2223,1,30,193,56,4.74,3.73,f,2024-09-27
997,1538,Waterfront,Private room,Cottage,4,3,8,530,7,90,268,206,4.91,18.73,f,2024-03-05
998,1306,Waterfront,Entire home/apt,Apartment,2,1,4,4375,7,365,153,188,4.81,11.75,f,2024-04-11
999,1769,Waterfront,Entire home/apt,House,2,1,4,2571,2,90,202,326,3.87,54.33,t,2024-08-12
1000,1381,Waterfront,Entire home/apt,House,5,4,10,4022,2,365,26,238,3.87,23.8,t,2024-05-31
1001,1670,Waterfront,Entire home/apt,Guesthouse,1,1,2,3660,3,90,262,197,4.87,28.14,f,2024-02-04
1002,1170,Waterfront,Entire home/apt,Apartment,3,3,6,3453,2,1125,138,259,4.72,11.77,t,2024-11-18
1003,1343,Waterfront,Private room,Townhouse,3,2,6,922,5,1125,167,206,4.79,29.43,t,2024-08-12
1004,1683,Waterfront,Private room,Loft,4,4,8,2573,2,365,169,18,4.49,0.9,f,2024-03-14
1005,1283,Waterfront,Entire home/apt,Guesthouse,2,2,4,5443,1,30,155,196,4.7,19.6,t,2024-08-02
1006,1438,Waterfront,Private room,Loft,2,1,4,1995,2,30,33,77,3.75,11.0,f,2024-09-04
1007,1689,Waterfront,Entire home/apt,Cottage,2,2,4,4106,1,365,175,84,4.43,4.94,f,2024-05-12
1008,1540,Waterfront,Private room,House,3,2,6,1061,2,60,11,167,4.15,11.93,f,2024-09-17
1009,1053,Waterfront,Entire home/apt,Townhouse,5,4,10,2663,3,30,75,207,4.33,6.27,t,2024-05-07
1010,1518,Waterfront,Private room,Studio,2,1,4,1672,7,365,290,277,4.0,34.62,t,2024-03-24
1011,1068,Waterfront,Private room,Studio,5,5,10,784,7,365,221,339,3.73,16.14,t,2024-06-19
1012,1504,Waterfront,Entire home/apt,Guesthouse,1,1,2,2116,7,365,120,249,4.79,9.96,t,2024-06-21
1013,1104,Waterfront,Entire home/apt,Apartment,3,3,6,4563,1,60,276,42,4.14,1.24,t,2024-12-23
1014,1483,Waterfront,Shared room,House,2,2,4,1569,2,90,187,1,4.52,0.03,f,2024-12-07
1015,1339,Waterfront,Private room,Apartment,1,1,2,894,1,30,314,158,4.7,4.51,t,2024-03-28
1016,1299,Waterfront,Private room,Townhouse,5,5,10,1941,3,60,33,303,4.84,9.18,f,2024-03-21
1017,1706,Waterfront,Shared room,Villa,1,1,2,1711,7,90,340,114,3.74,5.43,f,2024-07-02
1018,1429,Waterfront,Private room,House,3,2,6,1904,5,60,123,205,4.84,7.32,t,2024-01-19
1019,1152,Waterfront,Entire home/apt,Apartment,1,1,2,2666,2,60,37,60,3.92,3.75,f,2024-10-23
1020,1660,Waterfront,Entire home/apt,Loft,5,4,10,3578,2,365,335,62,3.55,5.64,f,2024-04-08
1021,1399,Waterfront,Entire home/apt,House,1,1,2,5060,30,365,363,129,4.96,6.45,t,2024-06-16
1022,1717,Waterfront,Shared room,House,4,4,8,994,2,90,212,290,3.64,8.53,f,2024-03-16
1023,1508,Waterfront,Entire home/apt,Villa,2,2,4,4312,2,365,19,309,4.93,11.88,f,2024-12-30
1024,1495,Waterfront,Entire home/apt,Loft,3,3,6,4124,2,60,170,53,4.9,1.61,f,2024-09-28
1025,1466,Waterfront,Private room,Townhouse,2,1,4,897,30,30,145,20,4.0,1.05,t,2024-08-30
1026,1586,Waterfront,Private room,House,5,4,10,1120,2,365,135,311,3.95,11.96,t,2024-04-27
1027,1544,Waterfront,Shared room,House,3,3,6,1081,2,365,122,2,4.1,0.11,t,2024-02-08
1028,1314,Waterfront,Entire home/apt,Townhouse,4,4,8,4576,30,1125,109,327,4.86,14.22,f,2024-02-29
1029,1182,Waterfront,Entire home/apt,Loft,4,4,8,4844,1,365,40,168,3.99,12.92,f,2024-01-11
1030,1174,Waterfront,Entire home/apt,Villa,2,1,4,2984,7,60,218,132,3.81,12.0,f,2024-02-19
1031,1655,Waterfront,Entire home/apt,Apartment,3,3,6,4211,2,30,1,280,4.93,35.0,f,2024-04-01
1032,1785,Waterfront,Entire home/apt,Loft,5,4,10,4927,1,365,342,256,4.88,8.26,t,2024-07-01
1033,1559,Waterfront,Entire home/apt,Villa,3,3,6,2862,1,30,83,96,4.74,8.73,t,2024-09-02
1034,1775,Waterfront,Shared room,Guesthouse,3,3,6,2172,7,60,85,199,4.76,7.65,f,2024-10-27
1035,1673,Waterfront,Shared room,Cottage,1,1,2,2316,7,90,328,116,4.05,3.41,t,2024-01-19
1036,1018,Waterfront,Private room,Studio,2,1,4,4203,7,30,161,181,4.96,22.62,t,2024-02-19
1037,1507,Waterfront,Private room,Loft,1,1,2,1929,1,1125,16,242,4.68,9.31,f,2024-05-05
1038,1057,Waterfront,Entire home/apt,Villa,4,4,8,4024,3,365,78,54,4.78,1.64,f,2024-02-08
1039,1757,Waterfront,Private room,Villa,3,2,6,2495,1,30,145,157,4.8,5.61,t,2024-03-11
1040,1271,Waterfront,Private room,Studio,1,1,2,2467,1,60,295,48,3.82,1.55,t,2024-04-28
1041,1773,Gardens,Entire home/apt,Loft,3,3,6,2435,3,1125,336,281,4.79,8.26,f,2024-01-21
1042,1276,Gardens,Entire home/apt,Apartment,4,4,8,2272,1,30,301,170,4.7,5.0,f,2024-01-22
1043,1271,Gardens,Private room,House,3,3,6,804,1,90,86,54,3.78,1.54,t,2024-11-18
1044,1174,Gardens,Entire home/apt,Loft,5,5,10,2480,7,30,348,64,4.86,4.57,t,2024-09-09
1045,1628,Gardens,Private room,Guesthouse,2,2,4,346,3,90,69,108,4.82,4.5,f,2024-10-23
1046,1724,Gardens,Entire home/apt,Guesthouse,3,2,6,1902,30,30,58,63,4.82,5.25,f,2024-12-19
1047,1123,Gardens,Entire home/apt,House,2,2,4,2642,1,60,127,297,4.62,10.24,t,2024-12-16
1048,1116,Gardens,Private room,Townhouse,2,2,4,300,2,30,356,141,3.52,15.67,f,2024-04-15
1049,1127,Gardens,Private room,Studio,2,1,4,533,7,365,337,331,4.86,23.64,f,2024-12-05
1050,1193,Gardens,Entire home/apt,House,2,1,4,2219,30,90,223,180,4.71,30.0,f,2024-08-25
1051,1767,Gardens,Entire home/apt,Cottage,1,1,2,2087,2,365,56,30,4.82,3.0,f,2024-05-23
1052,1781,Gardens,Entire home/apt,Loft,4,4,8,1484,30,90,155,242,4.47,12.1,t,2024-12-18
1053,1165,Gardens,Entire home/apt,Cottage,5,5,10,1702,30,60,8,138,4.67,5.31,f,2024-07-15
1054,1535,Gardens,Entire home/apt,Villa,2,2,4,1339,3,1125,158,189,4.92,31.5,t,2024-10-17
1055,1251,Gardens,Entire home/apt,Loft,2,2,4,2365,30,1125,1,129,3.72,21.5,f,2024-12-19
1056,1493,Gardens,Private room,House,4,4,8,733,1,90,217,0,,0.0,f,
1057,1617,Gardens,Private room,Townhouse,2,1,4,1706,1,365,241,342,4.44,10.06,t,2024-06-15
1058,1546,Gardens,Entire home/apt,Studio,3,2,6,1938,2,365,287,123,4.7,15.38,t,2024-10-16
1059,1210,Gardens,Entire home/apt,Cottage,2,1,4,1795,1,30,348,22,4.98,0.96,f,2024-03-10
1060,1038,Gardens,Entire home/apt,Villa,2,2,4,1749,7,30,143,49,4.89,1.44,f,2024-04-17
1061,1122,Gardens,Entire home/apt,Apartment,3,2,6,1784,2,30,243,313,4.53,13.61,t,2024-12-02
1062,1222,Gardens,Shared room,Guesthouse,1,1,2,432,1,30,257,250,4.37,7.14,f,2024-01-01
1063,1570,Gardens,Private room,House,3,3,6,2048,1,1125,10,231,4.5,19.25,t,2024-03-21
1064,1215,Gardens,Entire home/apt,House,1,1,2,1739,3,365,31,100,4.49,7.69,t,2024-01-17
1065,1704,Gardens,Entire home/apt,Guesthouse,2,2,4,1754,1,60,242,153,4.07,13.91,f,2024-01-18
1066,1112,Gardens,Private room,Apartment,2,2,4,886,2,30,78,215,4.12,11.32,t,2024-12-24
1067,1694,Gardens,Entire home/apt,Loft,3,2,6,2417,30,60,304,284,4.3,11.83,t,2024-08-17
1068,1286,Gardens,Private room,Studio,2,1,4,300,2,30,100,227,4.11,12.61,f,2024-02-16
1069,1056,Gardens,Private room,House,1,1,2,1071,30,365,332,64,4.37,2.21,t,2024-01-28
1070,1130,Gardens,Private room,House,2,2,4,466,1,60,275,118,4.33,7.38,t,2024-05-12
1071,1046,Gardens,Entire home/apt,Guesthouse,3,2,6,2162,2,60,112,91,4.55,11.38,t,2024-11-15
1072,1560,Gardens,Private room,Apartment,1,1,2,620,30,60,348,324,3.91,9.82,f,2024-01-16
1073,1708,Gardens,Entire home/apt,Apartment,1,1,2,805,1,90,84,340,4.64,10.97,t,2024-02-12
1074,1450,Gardens,Shared room,Loft,2,1,4,555,1,1125,13,50,4.58,2.94,f,2024-07-13
1075,1662,Gardens,Shared room,Villa,1,1,2,551,3,60,43,258,4.32,25.8,f,2024-05-27
1076,1514,Gardens,Private room,Townhouse,1,1,2,579,5,365,240,147,4.71,7.74,f,2024-01-14
1077,1252,Gardens,Entire home/apt,Guesthouse,1,1,2,1596,5,30,185,133,4.92,9.5,t,2024-07-26
1078,1276,Gardens,Private room,Loft,1,1,2,300,5,90,338,76,4.71,5.07,t,2024-10-22
1079,1641,Gardens,Private room,Cottage,1,1,2,1222,7,60,123,20,4.12,0.61,f,2024-11-12
1080,1539,Gardens,Entire home/apt,House,1,1,2,2319,1,30,137,325,4.7,9.29,t,2024-07-19
1081,1757,Gardens,Entire home/apt,Apartment,1,1,2,1482,3,60,280,270,4.92,12.86,t,2024-09-21
1082,1542,Gardens,Entire home/apt,Apartment,4,3,8,1643,3,60,79,96,4.51,9.6,f,2024-11-12
1083,1586,Gardens,Shared room,Villa,3,2,6,349,3,60,10,267,3.86,14.05,t,2024-07-07
1084,1797,Gardens,Shared room,Villa,4,4,8,1458,30,30,199,158,4.79,6.08,f,2024-03-21
1085,1192,Gardens,Entire home/apt,Guesthouse,3,3,6,2158,5,90,278,21,4.52,1.4,t,2024-01-12
